created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Thu Jul 27 11:24:43 +0000 2023;1684525219464237058;"Iseng coba pesan gojek yang motor listrik, asik. Senyap betul pas jalan.";0;0;0;0;in;197723614;1684525219464237058;ilhamsatriya7;https://twitter.com/ilhamsatriya7/status/1684525219464237058
Thu Jul 27 11:21:02 +0000 2023;1684524290866286592;"@_pln_id Pengen deh punya motor listrik Tapi sayangnya dana blm tersedia Doakan ya Min semoga rezeki aku lancar, biar cepet bisa beli motor listrik dan tambah daya listrik rumah 🙂";0;0;0;0;in;1518494775988523009;1684520100689485824;ulvica88;https://twitter.com/ulvica88/status/1684524290866286592
Thu Jul 27 11:10:55 +0000 2023;1684521743661375493;"Karena, selain hemat biaya bahan bakar sampai 80%, motor listrik juga 50% lebih ramah lingkungan.   Nggak percaya? Simak infonya ya!  Ayo saatnya beralih ke molis untuk Indonesia yang lebih baik!  #PakaiMolisYuk #PLNGoDigital #PLNGoGlobal #PakaiMolis #AyoPakaiEV #SPKLUPLN";0;1;0;0;in;1247046796653690880;1684521739550855171;pln_sulselrabar;https://twitter.com/pln_sulselrabar/status/1684521743661375493
Thu Jul 27 11:10:54 +0000 2023;1684521739550855171;"Hai Electrizen, ngerasa nggak sih kalau kualitas udara kita semakin memburuk? Polusi udara ini salah satunya disebabkan oleh sektor transportasi.  Kabar baiknya, kita masih bisa berupaya untuk meningkatkan kualitas udara, yaitu dengan menggunakan motor listrik. https://t.co/pIVhEVVptP";0;1;0;1;in;1247046796653690880;1684521739550855171;pln_sulselrabar;https://twitter.com/pln_sulselrabar/status/1684521739550855171
Thu Jul 27 11:05:53 +0000 2023;1684520478185345024;"Kabar baiknya, kita masih bisa berupaya untuk meningkatkan kualitas udara, yaitu dengan menggunakan motor listrik. Karena, selain hemat biaya bahan bakar sampai 80%, motor listrik juga 50% lebih ramah lingkungan.   Nggak percaya? Simak infonya ya!  #PakaiMolis #AyoPakaiEV";0;1;4;2;in;3171520362;1684520100689485824;_pln_id;https://twitter.com/_pln_id/status/1684520478185345024
Thu Jul 27 10:55:58 +0000 2023;1684517984419876864;"@geloraco Motor listrik sepi peminat, gak laku...";0;0;0;0;in;497867021;1683810058583539713;aquino_alhaqnur;https://twitter.com/aquino_alhaqnur/status/1684517984419876864
Thu Jul 27 10:51:40 +0000 2023;1684516901983244291;"@KemensosRI ADA ORANG DAPAT BANSOS SUDAH DI VERIFIKASI POS, PADAHAL DONG PU TV INTERNET, BISA BELANJA ONLINE SETIAP MINGGU DAN BELI SEPEDA MOTOR LISTRIK  SA AKAN TULIS INI SETIAP HARI AGAR PAK @jokowi PAK @ganjarpranowo BU @susipudjiastuti BACA BIAR SEMUA TAHU KO PU KERJA OMOBG KOSONG";0;0;0;0;in;1207534843917062144;1684474694446325761;xandersolo1;https://twitter.com/xandersolo1/status/1684516901983244291
Thu Jul 27 10:39:08 +0000 2023;1684513745052262400;"perlu ganti oli tiap bulan.   Koma dulu baru titik Banyak repti mirip buaya Kalau kamu minat konversi Motor Listrik Besok mampir ya!  @djebtke  @kemenkomarves  @DJPPIKominfo  @IndonesiaBaikId";0;1;0;0;in;1138467176;1684513740467863553;KementerianESDM;https://twitter.com/KementerianESDM/status/1684513745052262400
Thu Jul 27 10:39:07 +0000 2023;1684513740467863553;"MARI KEMARI HEYY  Hola sobat energi! Hari jumat kalau sobat punya waktu, bisa banget nih ikutan acara Gelar Konversi Sepeda Motor Listrik Perdana di Gedung Chairul Saleh, Kementerian ESDM!  Acara ini cocok banget buat sobat yang mau bikin motor BBMnya berubah jadi motor yang gak https://t.co/l4tYuYedgM";1;4;2;3;in;1138467176;1684513740467863553;KementerianESDM;https://twitter.com/KementerianESDM/status/1684513740467863553
Thu Jul 27 10:30:00 +0000 2023;1684511447366225923;"Subsidi Motor Listrik Dievaluasi Gegara Tak Laku https://t.co/JRSS3ELx1I";0;0;0;0;in;47274731;1684511447366225923;okezonenews;https://twitter.com/okezonenews/status/1684511447366225923
Thu Jul 27 10:26:36 +0000 2023;1684510592340754432;"@SusantoMulyono2 @aniesbaswedan Kampung kami blom d aliri listrik ...!!! Jln az blom bisa d lewati mobil..!! Boro2 mobil motor az ngk bisa lewat klo abis hujan atau pasang air laut lg tinggi..!! Mudah2an pak anies bisa mewujudkan keadilan utk semua.....";0;6;1;9;in;3235928766;1684467565761015808;ariiiiiss;https://twitter.com/ariiiiiss/status/1684510592340754432
Thu Jul 27 09:49:30 +0000 2023;1684501254205222912;"Sanggup Tempuh Jarak Sejauh 150Km Sekali Cas, Harga Motor Listrik Terbaru Yadea Cuman Rp20 Jutaan https://t.co/RDy5xBkgAM";0;0;0;0;in;1219947729155047424;1684501254205222912;zonajakarta1;https://twitter.com/zonajakarta1/status/1684501254205222912
Thu Jul 27 09:07:01 +0000 2023;1684490565961019392;"Sepi Peminat, Menperin Evaluasi Subsidi Motor Listrik  https://t.co/tNNjxwESCC #SubsidiPembelianKendaraanListrik #Menperin #AgusGumiwang #MotorListrik #MobilListrik #LuhutPandjaitan #Menkeu #SriMulyani #Jokowi";0;0;0;0;in;282563920;1684490565961019392;monitorindo;https://twitter.com/monitorindo/status/1684490565961019392
Thu Jul 27 08:55:30 +0000 2023;1684487667650826240;"Cek terbaru Sepeda roda tiga listrik/Sepeda listrik// Sepeda Motor Listrik 3/skuter untuk lansia dengan harga Rp7.350.000 - Rp9.407.000. Dapatkan di Shopee sekarang! https://t.co/vJLGW0cKAl https://t.co/yqU8Xmn3t0";0;0;0;0;in;1584786906164137985;1684487667650826240;arisarwanto62;https://twitter.com/arisarwanto62/status/1684487667650826240
Thu Jul 27 08:54:20 +0000 2023;1684487372547960833;"gajian bulan ini bener2 ga bikin nafas. kepaitan, sekaligus kemusibahan, motor ancur total service dah kaya harga beli second dan udah ada janji sblm tau ada musibah sama orang PLN buat pasang listrik di rumah. masyaAllah Alhamdulillah 🤲";0;0;0;0;in;782058528;1684487372547960833;sibaniah;https://twitter.com/sibaniah/status/1684487372547960833
Thu Jul 27 08:50:10 +0000 2023;1684486324940869633;"Kesetrum motor listrik siap yg punya pabrik dan mintak di subsidi https://t.co/B27Kk4tHDz";0;1;0;0;in;1664566168106205184;1684486324940869633;MatSali79123663;https://twitter.com/MatSali79123663/status/1684486324940869633
Thu Jul 27 08:32:31 +0000 2023;1684481880756981760;"5 Tips Membeli Mobil dan Motor Listrik ala Tokopedia https://t.co/zDjUfZ0Nr0";0;0;0;1;in;80543284;1684481880756981760;detikoto;https://twitter.com/detikoto/status/1684481880756981760
Thu Jul 27 08:05:48 +0000 2023;1684475158625652736;"Menperin Agus Gumiwang Segera Evaluasi Kebijakan Bantuan Motor Listrik #TempoBisnis https://t.co/iXg6a2n0ij";0;0;0;2;in;18129942;1684475158625652736;tempodotco;https://twitter.com/tempodotco/status/1684475158625652736
Thu Jul 27 07:23:04 +0000 2023;1684464403205468163;"Penjualan ‘Sepi’, Kemenperin Bakal Evaluasi Subsidi Motor Listrik  Baca artikel selengkapnya  #AgusGumiwangKartasasmita #industrimotorlistrik #kemenperin #menperin #otomotif #perindustrian #ragamindustri #subsidimotorlistrik https://t.co/ga6oBE2NqZ";0;0;0;0;in;1299264709086990337;1684464403205468163;SampaiJauhcom;https://twitter.com/SampaiJauhcom/status/1684464403205468163
Thu Jul 27 07:08:04 +0000 2023;1684460629640597504;"Ini Penyebab Motor Listrik Yamaha E01 Masih Belum Juga Dijual di Indonesia https://t.co/MeGmaLqKbm";0;1;1;0;in;1102793536221544449;1684460629640597504;100kpjcom;https://twitter.com/100kpjcom/status/1684460629640597504
Thu Jul 27 06:55:10 +0000 2023;1684457382871724032;"Tuku gas, galon, beras, wifi, bayar listrik air, bengkel motor. Durung masak durung nyuci, durung resik2 &amp  tuku perlengkapan resik2 omah.  Kabeh butuh duet cok🔥";0;0;0;0;in;1264298391938293761;1684457382871724032;xblba;https://twitter.com/xblba/status/1684457382871724032
Thu Jul 27 06:44:08 +0000 2023;1684454605500076033;"@TeddGus Slh satu bgn dari tugas Jokowi ialah menarik investor masuk utk kerja sama merampok kekayaan negara, mulai dari subsidi mobil &amp  motor listrik, illegal minning, jutaan Nickel Ore illegal loading dll. Kurng aplgi kau kuras tubuh bangsa hingga kurus kering bgni?";0;0;0;1;in;1630695042703826944;1684398958356070400;ZulkifliDjafar5;https://twitter.com/ZulkifliDjafar5/status/1684454605500076033
Thu Jul 27 06:28:32 +0000 2023;1684450678624894976;"Indonesia sepertinya bukan pasarnya motor listrik, YouTuber otomotif bahkan kayaknya gak ada yang bahas, kalau mobil listrik iya.";0;0;0;0;in;1570982183309049859;1684450678624894976;Tege2nd;https://twitter.com/Tege2nd/status/1684450678624894976
Thu Jul 27 06:26:09 +0000 2023;1684450081016356866;"Sepi Peminat, Menperin Evaluasi Subsidi Pembelian Motor Listrik https://t.co/r1p80b49gu";2;0;0;2;in;46693036;1684450081016356866;inilahdotcom;https://twitter.com/inilahdotcom/status/1684450081016356866
Thu Jul 27 06:05:36 +0000 2023;1684444908676083713;"5 Tips Beli Online Kendaraan Listrik ala Tokopedia  #Tokopedia #MobilListrik #KendaraanListrik #MotorListrik #5TipsBeliOnlineKendaraanListrik #TipsBeliKendaraanListrik https://t.co/dDp54dFgjX https://t.co/si0g0zbgF7";0;0;0;0;in;737114089386741760;1684444908676083713;TechnologueID;https://twitter.com/TechnologueID/status/1684444908676083713
Thu Jul 27 06:02:14 +0000 2023;1684444060596203525;"Menperin segera evaluasi kebijakan bantuan motor listrik https://t.co/4TpQH009VU";0;0;0;1;in;1203876160469266433;1684444060596203525;antarabiz;https://twitter.com/antarabiz/status/1684444060596203525
Thu Jul 27 05:54:51 +0000 2023;1684442202028802048;"@ommi_siregar Bisa jdi  om,tukarguling subsidi. Lp3kg ke subsidi motor listrik";0;0;0;0;in;1093783900705320961;1684140727738191873;AmartaAniel;https://twitter.com/AmartaAniel/status/1684442202028802048
Thu Jul 27 05:45:02 +0000 2023;1684439733311774720;"Masih Sepi Peminat, Kemenperin Akan Evaluasi Program Subsidi Motor Listrik https://t.co/HqsHp4HRbD #MotorListrik";0;0;0;1;in;43799886;1684439733311774720;KontanNews;https://twitter.com/KontanNews/status/1684439733311774720
Thu Jul 27 04:59:58 +0000 2023;1684428390873600000;"Keajaiban pamulang aka Gotham City.  Suatu hari di BSD ada kecelakaan, brio nabrak tiang listrik, brionya rusak parah tiang listriknya masih berdiri tegap. Di pamulang ada kecelakaan motor mio nabrak tiang listrik, tiang listriknya rusak parah pengendara mionya berdiri tegap.";0;1;0;0;in;194964726;1684428390873600000;Kenmugirizki;https://twitter.com/Kenmugirizki/status/1684428390873600000
Thu Jul 27 04:55:04 +0000 2023;1684427157744021504;"@sodacityfunk_ bjiiiirr makin galau gue, itu motor listrik apa engga sih ye";0;0;0;0;in;1548237530545684481;1684422912936415232;whodatbliss;https://twitter.com/whodatbliss/status/1684427157744021504
Thu Jul 27 04:27:21 +0000 2023;1684420185753804800;"@efenerr Tiang listrik 1, taneman rumah 1, pot bunga 1, orang lagi bawa motor 2, lampu pembatas jalan (hampir), tronton (hampir), mobil (hampir).";0;0;0;0;in;1470381519852097537;1684346848285433856;hukojem;https://twitter.com/hukojem/status/1684420185753804800
Thu Jul 27 04:07:38 +0000 2023;1684415223283982336;"Cek Motor Listrik UWINFLY T3 PRO 1200 Watt Double Disc Brakes dengan harga Rp10.100.000. Dapatkan di Shopee sekarang! https://t.co/DJqo59T0GP https://t.co/TrfRie6Qy7";0;0;0;0;in;2469512691;1684415223283982336;faruzzaini;https://twitter.com/faruzzaini/status/1684415223283982336
Thu Jul 27 04:06:12 +0000 2023;1684414859209998337;"Cek Sepeda Listrik OFERO MAGICAL E-Bike Power 500W up to 70km Sepeda Motor Listrik Magical Versi Terbaru dengan harga Rp6.199.000 - Rp6.299.000. Dapatkan di Shopee sekarang! https://t.co/2r48UPj6ON https://t.co/Y4CEwasYhi";0;0;0;0;in;2469512691;1684414859209998337;faruzzaini;https://twitter.com/faruzzaini/status/1684414859209998337
Thu Jul 27 03:58:58 +0000 2023;1684413039922274311;"DINAMO LISTRIK 3 PHASE :  0.18kw - 400Kw  Brand : ATT Electric Motor  Origin : Singapore Marketing : 081383839918  #attelectricmotor #dinamolistrik3phase #elektromotor #dinamo #ptktzdinamik https://t.co/xfQxsFyCtf";0;0;0;0;tl;1162545404090523648;1684413039922274311;agen_dinamo;https://twitter.com/agen_dinamo/status/1684413039922274311
Thu Jul 27 03:58:10 +0000 2023;1684412838344011776;"Smoot Zuzu motor listrik dilengkapi dengan fitur anti maling yang bikin kamu anti was-was kalau motornya gak ada di tempat terakhir kamu parkir.  Apalagi Smoot Zuzu juga memiliki GPS Tracking untuk mengetahui dimana lokasi motor mu saat ini.  #jalandenganSmoot #diSwapAja https://t.co/oba6rDke7g";0;0;1;0;in;1305405457989656576;1684412838344011776;SmootMotor;https://twitter.com/SmootMotor/status/1684412838344011776
Thu Jul 27 03:51:29 +0000 2023;1684411159221514240;"hidup tuh suka bercanda ya.   pernah tuh pas dapet free ticket dadakan. butuh cepet sampe, eh dapet ojolnya motor listrik 😊   hari ini, karena kurang tidur jadinya kesiangan dan butuh cepet sampe kantor bgt, eh dapet ojolnya bapak tua  : maaf ya neng, lama : gapapa pak 😊 😄 😁";0;1;0;0;in;99957145;1684411159221514240;achi_narahashi;https://twitter.com/achi_narahashi/status/1684411159221514240
Thu Jul 27 03:12:28 +0000 2023;1684401339357618176;"Sepeda listrik sedang menjamur di #Malang. Memang, speknya oke kalau sekadar untuk mobilitas jarak dekat.   Salah satu #produk terpopuler adalah Super Rider. Seperti apa fitur &amp  detail spek-nya?  https://t.co/X6VWvdEHAe  #ebike  #motorlistrik #sepedalistrik #subsidi https://t.co/bxwPzjXS4d";0;0;0;0;in;71815448;1684401339357618176;malangraya;https://twitter.com/malangraya/status/1684401339357618176
Thu Jul 27 02:32:05 +0000 2023;1684391174336036864;"Selayaknya kendaraan pada umumnya, motor listrik juga membutuhkan servis rutin dan berkala supaya performanya selalu terjaga https://t.co/rRf8kSkuzt";0;0;0;0;in;23343960;1684391174336036864;kompascom;https://twitter.com/kompascom/status/1684391174336036864
Thu Jul 27 02:25:00 +0000 2023;1684389394508308480;"@ngalammenfess Kalau mau, beli motor listrik yg adq stnknya. Bahkan bisa beli yg mirip vespa merk smooth bisa dpt subsidi 7jt, kmu bisa hemat g perlu bbm";0;0;0;0;in;232090302;1684378068205604864;BegawanBima;https://twitter.com/BegawanBima/status/1684389394508308480
Thu Jul 27 02:21:04 +0000 2023;1684388404056973315;"Jangan ngarep orang2 itu bisa beresin masalah polusi. Palingan lo pada disuruh beli motor/mobil listrik 😂";1;0;0;4;in;28842430;1684388404056973315;renggapkrisna;https://twitter.com/renggapkrisna/status/1684388404056973315
Thu Jul 27 02:02:45 +0000 2023;1684383793619017729;"Korps Lalu Lintas, atau Korlantas Polri baru saja menerima hibah Wuling Air ev. Mobil listrik berukuran kompak tersebut diberikan gratis oleh PT Arya Motor Indonesia, dan sudah diserahkan di NTMC Polri.  Baca Selengkapnya: https://t.co/7oq8M2XAF2  ___ #100kpjcom #Wuling #Polisi https://t.co/XJ1TR7cSof";0;0;0;0;in;1102793536221544449;1684383793619017729;100kpjcom;https://twitter.com/100kpjcom/status/1684383793619017729
Thu Jul 27 01:35:11 +0000 2023;1684376856852836354;"Motor-motor listrik konversi yang banyak beredar, mayoritas merupakan jenis skutik alias motor matik, ternyata hal ini ada alasannya https://t.co/nKAgSqkTtu";0;0;0;1;in;23343960;1684376856852836354;kompascom;https://twitter.com/kompascom/status/1684376856852836354
Thu Jul 27 01:01:49 +0000 2023;1684368460007219200;"Pecinta Klasik Merapat, SMEV Pamer Motor Listrik Unik Harga 70 Jutaan, Puas Dipakai Jelajah https://t.co/NuAXwhOX3F";0;0;0;0;in;1219947729155047424;1684368460007219200;zonajakarta1;https://twitter.com/zonajakarta1/status/1684368460007219200
Thu Jul 27 00:37:33 +0000 2023;1684362352916062209;"Supaya kualitas dan performa motor listrik selalu terjaga, pengguna harus memahami metode penggunaan dan perawatan yang sesuai. https://t.co/vA6vrqi6Sc";0;0;0;0;in;23343960;1684362352916062209;kompascom;https://twitter.com/kompascom/status/1684362352916062209
Thu Jul 27 00:29:23 +0000 2023;1684360299493875712;"@ommi_siregar Beli mobil dan motor listrik di subsidi...";0;0;0;0;in;30623014;1684140727738191873;najib_yusuf;https://twitter.com/najib_yusuf/status/1684360299493875712
Thu Jul 27 00:15:11 +0000 2023;1684356722612383744;"Anak sekolah sekarang pada naiknya sepeda listrik semua, ngeri banget jalan di jalan raya ditengah pada hampir keserempet mobil/motor.";0;0;0;0;in;110124149;1684356722612383744;NandAidiel;https://twitter.com/NandAidiel/status/1684356722612383744
Wed Jul 26 23:52:19 +0000 2023;1684350968622907392;"Dealer Motor Listrik Yadea Semakin Banyak, Konsumen Makin Mudah https://t.co/u8D1vV0xj0";0;0;0;1;in;1339744669660368897;1684350968622907392;jurnalbikersID;https://twitter.com/jurnalbikersID/status/1684350968622907392
Wed Jul 26 23:43:54 +0000 2023;1684348852042883072;"Motor Listrik Uwinfly T3 Baterai 60V/20Ah Vespa Link Shopee : https://t.co/4bEuNuV1EV https://t.co/eVCrguKIJg";0;1;0;6;in;1568895782526525440;1684348283379134464;explorer_brands;https://twitter.com/explorer_brands/status/1684348852042883072
Wed Jul 26 23:42:36 +0000 2023;1684348524476141568;"Sepeda Motor Listrik DF7 Uwinfly Dragon Fly  Link Shopee https://t.co/9T6xZqHZoq https://t.co/zuAEkD9vXl";1;1;1;3;in;1568895782526525440;1684348283379134464;explorer_brands;https://twitter.com/explorer_brands/status/1684348524476141568
Wed Jul 26 23:17:16 +0000 2023;1684342149113061376;"ketemu bocil ngeselin ngebut pake motor listrik UDAH TAU MOTOR SIA GAADA SUARA PALAUR KNOTL";0;3;0;3;in;940547933006475265;1684342149113061376;ginethekid;https://twitter.com/ginethekid/status/1684342149113061376
Wed Jul 26 23:00:44 +0000 2023;1684337989932154883;"@bossnya @adnrxst @ommi_siregar Betul...tepat sasaran dengan cara bikin langka si hijau melon, Rakyat tidak ada pilihan pelan pelan terpaksa beli si pink glowing. persis sama dengan premium. Lebih baik subsidinya untuk mobil dan motor listrik... sialahkan kita semua lihat pasti seperti ini. berani taruhan ?";0;0;0;2;in;1378224808102531076;1684140727738191873;HMancol;https://twitter.com/HMancol/status/1684337989932154883
Wed Jul 26 22:18:58 +0000 2023;1684327477987143682;"@ommi_siregar Suhsidinya dialihkan ke motor &amp  mobil listrik..";0;0;0;0;in;106916867;1684140727738191873;danikankasep;https://twitter.com/danikankasep/status/1684327477987143682
Wed Jul 26 19:26:57 +0000 2023;1684284187983872004;"@detikcom Jadi presiden mendatang harus tetap ngutang,jual pasir laut,subsidi mobil/motor listrik dan anak mantunya ikut pilkada? Gitu ya maunya?";0;0;0;0;in;1652359381458010113;1684054938312118272;SATIRE66;https://twitter.com/SATIRE66/status/1684284187983872004
Wed Jul 26 18:45:12 +0000 2023;1684273683043586049;"Rancang Bangun Sistem Pakar Diagnosis Kerusakan Motor Listrik AC W3800 https://t.co/VpuKoBwfos";0;0;0;0;in;198428230;1684273683043586049;perpusuinjkt;https://twitter.com/perpusuinjkt/status/1684273683043586049
Wed Jul 26 16:51:39 +0000 2023;1684245104159240192;"HAGSHAHHAHAHA YANG 2 NAIK MOTOR LISTRIK LEMOT BGT NGAKAKKAKAKAKKK https://t.co/8ROR2IuB12";0;1;0;0;in;750740002212974596;1684242565829369857;terkejud;https://twitter.com/terkejud/status/1684245104159240192
Wed Jul 26 16:34:17 +0000 2023;1684240736362037248;"mau hemat tapi ada bayar kontrakan, listrik, semesteran, arisan, pajak motor, ah banyak kebutuhan mendadak.";0;0;0;0;in;1680785982;1684240736362037248;orlevict;https://twitter.com/orlevict/status/1684240736362037248
Wed Jul 26 16:21:40 +0000 2023;1684237560472809472;"@langitan99 @pln_123 tolong diputus deh listrik kesana, kira2 tu rumah sakit di Timor leste bisa beroperasi kah ? Atau ke @pertamina stop dulu lah setengah pasokan minyak ke sana, apa motor dia klo punya bisa jalan kah ?";0;0;0;2;in;481142443;1684074644863856640;AsyadiIndrawan;https://twitter.com/AsyadiIndrawan/status/1684237560472809472
Wed Jul 26 16:19:06 +0000 2023;1684236915242078209;"Yadea resmikan 80 diler baru di Indonesia guna tunjukan komitmen mereka menjual motor listrik di Tanah Air https://t.co/DeDjxGu556";0;0;0;0;in;1450324371583553538;1684236915242078209;trenotoid;https://twitter.com/trenotoid/status/1684236915242078209
Wed Jul 26 15:43:32 +0000 2023;1684227964538601475;"@KompasTV Alaah.. Tu motor listrik subsidi jutaan cm mna pulak??";0;0;0;0;in;448740224;1683830476375728129;TuanBarat;https://twitter.com/TuanBarat/status/1684227964538601475
Wed Jul 26 15:36:01 +0000 2023;1684226071770824704;"Yadea Resmikan 80 Dealer Motor Listrik di Indonesia  https://t.co/Y6XqqujWei";0;0;0;0;in;202559038;1684226071770824704;GATRA_com;https://twitter.com/GATRA_com/status/1684226071770824704
Wed Jul 26 15:35:36 +0000 2023;1684225967131332611;"@Verraagustian_ @erickthohir endrose motor listrik kaka pembina";0;0;0;0;in;330865816;1683902415769305088;QOBILTUMAN;https://twitter.com/QOBILTUMAN/status/1684225967131332611
Wed Jul 26 14:57:27 +0000 2023;1684216367375953920;"@UD_SumBer22 @convomf solusi efektif = motor listrik";0;0;0;1;in;125624399;1684024125990514689;Stanley_wung;https://twitter.com/Stanley_wung/status/1684216367375953920
Wed Jul 26 14:44:40 +0000 2023;1684213147328978946;"@20amelia_ orang tuanya super tajir tapi doi beli drum pake uang sendiri (kalo ga salah tafsir bisa seharga mobil), kemaren ulang tahun dia malah minta sama papinya nyuruh beliin motor listrik doang padahal beli pake uang sendiri juga mampu WKWKWK😭";0;1;0;0;in;1547730436880678921;1684211519582502913;treashuns;https://twitter.com/treashuns/status/1684213147328978946
Wed Jul 26 14:40:44 +0000 2023;1684212159054598148;"Teknologi hybrid menggabungkan dua jenis tenaga dalam satu kendaraan, yaitu mesin bensin atau diesel dan motor listrik. Kendaraan hybrid memiliki baterai yang berfungsi sebagai sumber daya untuk motor listriknya. Berikut adalah cara kerja teknologi hybrid:";0;1;0;0;in;1582037821489000452;1684211923938689026;StabilitasBN;https://twitter.com/StabilitasBN/status/1684212159054598148
Wed Jul 26 14:34:19 +0000 2023;1684210543823929344;"Sobat NTMC, Kakorlantas Polri Irjen Pol Firman Shantyabudi pimpin apel pagi di Gd. NTMC Polri dan menerima hibah kendaraan listrik dari PT. Arya Motor Indonesia kepada Korlantas Polri.  https://t.co/FewyiBHSUP  #StopPelanggaranStopKecelakaanKeselamatanUntukKemanusiaan https://t.co/4BF0D1f2f5";0;0;0;0;in;1309332727972339713;1684210543823929344;NTMC_Info;https://twitter.com/NTMC_Info/status/1684210543823929344
Wed Jul 26 14:29:49 +0000 2023;1684209410359402501;"Sobat NTMC, Kakorlantas Polri Irjen Pol Firman Shantyabudi pimpin apel pagi di Gd. NTMC Polri dan menerima hibah kendaraan listrik dari PT. Arya Motor Indonesia kepada Korlantas Polri.  https://t.co/opulyanceG  #StopPelanggaranStopKecelakaanKeselamatanUntukKemanusiaan https://t.co/FlQ4MBkhlv";0;0;0;0;in;1309332727972339713;1684209410359402501;NTMC_Info;https://twitter.com/NTMC_Info/status/1684209410359402501
Wed Jul 26 14:04:06 +0000 2023;1684202941568122888;"Motor Listrik SMEV Bebek Trail Bisa Bawa Surf Board, Sudah Banyak Order di Bali: Motor listrik berkonsep trail karya anak bangsa SMEV telah menerima banyak pesanan di Bali lantaran dinilai dapat membawa papan surfing. https://t.co/NoJlYBsjkh https://t.co/UO6ascdMZy";0;0;0;0;in;117686358;1684202941568122888;otosia;https://twitter.com/otosia/status/1684202941568122888
Wed Jul 26 14:00:20 +0000 2023;1684201993642942464;"@onlypil @Verraagustian_ @erickthohir Di grab itu sewanya 50 ribu sehari. Khusus motor listrik Di jabodetabek Klo 100 ribu gk tau wilayah grab mana";0;0;0;0;in;1338483168970592256;1683902415769305088;Romadhon_W_D;https://twitter.com/Romadhon_W_D/status/1684201993642942464
Wed Jul 26 14:00:02 +0000 2023;1684201915901677568;"Baru Tahu Subsidi Motor Listrik di Thailand Tanpa Syarat Semua Orang Bisa Kebagian  https://t.co/EIKkTGwgv4";0;0;0;1;in;139299433;1684201915901677568;motorplusweekly;https://twitter.com/motorplusweekly/status/1684201915901677568
Wed Jul 26 13:58:34 +0000 2023;1684201546756546560;"@um_fess Nih sini deket umm kampus 3. 500rb/bln. Ada kulkas, dapur bersama, tv, wifi, include listrik air, ada parkiran motor.";0;1;0;0;in;1404027124294377472;1684189769566388229;siaaaaco;https://twitter.com/siaaaaco/status/1684201546756546560
Wed Jul 26 13:42:14 +0000 2023;1684197435034181632;"Kucing tau ya kayanya kalo kita lagi sedih perkara kucing juga, wkwk.  Tadi ke indomaret buat beli token listrik, trus balik² tiba² jok motor ditidurin kucing (dari banyaknya motor, kenapa milih motorku coba). Ga sempet difoto soalnya hp ada didalem jok.";0;2;0;1;in;1361861242277617664;1684197435034181632;haysilvvv;https://twitter.com/haysilvvv/status/1684197435034181632
Wed Jul 26 13:04:41 +0000 2023;1684187988316790784;"Malu juga dong kalo  mobil dan motor listrik disubsudi ...";0;0;0;0;in;1603550533041561600;1684187988316790784;yulian667192;https://twitter.com/yulian667192/status/1684187988316790784
Wed Jul 26 13:00:06 +0000 2023;1684186834316963840;"Kesel dan sama barusak yang naik motor listrik. Udah mana ga bunyi mesinnya, bawanya ga bener pula….  Bahaya bener";0;1;0;0;in;2903480360;1684186834316963840;handoongi;https://twitter.com/handoongi/status/1684186834316963840
Wed Jul 26 12:46:17 +0000 2023;1684183357482213378;"@convomf trik jadul, kasih saklar pemutus listrik aki. Walo kontak dijebol, ga bakalan bisa nyala. Resiko buat maling kalo dorong motor 😁";0;0;0;0;in;21847312;1684024125990514689;sandiasa;https://twitter.com/sandiasa/status/1684183357482213378
Wed Jul 26 12:41:25 +0000 2023;1684182131973697536;"Motor Listrik Yamaha EO1, Cek Prediksi Harganya di Sini! https://t.co/EoZBnnW4nN";0;0;0;0;in;172677495;1684182131973697536;acepe01;https://twitter.com/acepe01/status/1684182131973697536
Wed Jul 26 12:41:22 +0000 2023;1684182121399873536;"GM FNSS mengumumkan Kaplan Hybrid ACV yang menggunakan chassis Kaplan STA, APC seberat 20 ton tersebut selain dilengkapi mesin ICE, juga dilengkapi 2 buah motor listrik.  Nantinya FNSS akan mengembangkan dan menerapkan sistem propulsi hybrid untuk Kaplan Medium Tank.";0;1;4;17;in;1588922006267129856;1684182121399873536;GID_news_;https://twitter.com/GID_news_/status/1684182121399873536
Wed Jul 26 12:38:51 +0000 2023;1684181485987975168;"@tanyakanrl 21 thn ak bru bisa bawa motor hehe, mff yh temen² kalo aku ngerepotin 😬";0;0;0;0;in;1020297614967783425;1684101254249848834;bnicebby;https://twitter.com/bnicebby/status/1684181485987975168
Wed Jul 26 12:36:43 +0000 2023;1684180950073372672;"Motor Listrik Yamaha EO1, Cek Prediksi Harganya di Sini! https://t.co/vlJ4OmkBiN";0;0;0;0;in;324362237;1684180950073372672;MotorExpertz;https://twitter.com/MotorExpertz/status/1684180950073372672
Wed Jul 26 12:22:08 +0000 2023;1684177277339435008;"Motor Listrik Honda Segera Meluncur, Astra International (ASII) Amankan Posisi https://t.co/dMbSpqBee0";0;0;3;5;in;118646322;1684177277339435008;Bisniscom;https://twitter.com/Bisniscom/status/1684177277339435008
